# SPECTRUM - DATA AND BEST FITTING MODEL.
# FOR PLOTTING
#
# Config file was: /home/mtannock/ModelFittingTools/ExampleFitting1/config1.txt
# Input keywords were: /home/mtannock/ModelFittingTools/ExampleFitting1/config1.txt
#     2MASS0817
#     ~/ModelFittingTools/ExampleFitting1/sampledata1/
#     2M0817_Hband_order2_correct_uncert_best3_epochs.txt
#     2M0817_Hband_order2_correct_uncert_best3_epochs.txt
#     IGRINS
#     SONORA-BOBCAT
#     ~/ModelFittingTools/ExampleFitting1/samplemodels1/
#     ~/ModelFittingTools/ExampleFitting1/SonoraBobcatModelNames.txt
#     m100
#     1.779,1.798
#     1.779,1.798
#     0
#     ~/ModelFittingTools/ExampleFitting1/
#     Sept10_2022
#     21
#     23
#     0.5
#     8
#     11
#     0.5
#     0.6
#     0.01405
#     35
#     ~/ModelFittingTools/ExampleFitting1/samplemodels1/
#     Quadratic
#     -7.0
#     1
#
# MODEL IS: sp_t1200g3160nc_m0.0
# VSINI IS: 22.000000
# RV IS: 10.500000
# DATA divided by quadratic (ax^2 + bx + c) -- a: -357.17147
# DATA divided by quadratic (ax^2 + bx + c) -- b: 1280.2255
# DATA divided by quadratic (ax^2 + bx + c) -- c: -1146.2311
# reduced chi square is:        19.652490
#
# wavelength (um),    data flux,      uncertainty,     model flux
       1.7908143             NaN             NaN      0.95056280
       1.7908259             NaN             NaN      0.97754982
       1.7908376             NaN             NaN       1.0071923
       1.7908492             NaN             NaN       1.0405439
       1.7908608       1.2659414     0.033308420       1.0749193
       1.7908725       1.3530753     0.031700879       1.1082092
       1.7908841       1.3234917     0.031226525       1.1395867
       1.7908958       1.2563109     0.031362451       1.1703347
       1.7909074       1.1988300     0.031432961       1.1988344
       1.7909190       1.2135251     0.031223303       1.2208549
       1.7909307       1.1945464     0.030584119       1.2329085
       1.7909423       1.1742239     0.029584836       1.2335681
       1.7909539       1.1186866     0.028048468       1.2261421
       1.7909656       1.1452405     0.027071793       1.2135157
       1.7909772       1.0853320     0.026862337       1.1984516
       1.7909888       1.0379629     0.026889544       1.1813105
       1.7910005      0.98736291     0.027142839       1.1616703
       1.7910121       1.0068447     0.027187603       1.1356017
       1.7910237      0.97182616     0.026994594       1.0993260
       1.7910354      0.84232172     0.026737759       1.0514639
       1.7910470      0.78407486     0.026603061      0.99422077
       1.7910586      0.76511240     0.026289849      0.93370308
       1.7910702      0.73539889     0.025771266      0.87158020
       1.7910818      0.67538440     0.025674338      0.80870177
       1.7910935      0.63658577     0.025748661      0.74688127
       1.7911051      0.60413990     0.025499975      0.68934580
       1.7911167      0.61024450     0.024828383      0.63841257
       1.7911283      0.54646287     0.024381924      0.59573748
       1.7911399      0.48213518     0.024067892      0.56206595
       1.7911516      0.57742532     0.023929076      0.53867038
       1.7911632      0.59727470     0.024064065      0.52576394
       1.7911748      0.53024492     0.023945683      0.52222356
       1.7911864      0.60421012     0.023934210      0.52686466
       1.7911980      0.62992939     0.024019278      0.53804908
       1.7912096      0.59530546     0.024260346      0.55224013
       1.7912212      0.60207716     0.024294013      0.56722412
       1.7912328      0.64085608     0.024597681      0.58254942
       1.7912444      0.69248292     0.025007576      0.59878956
       1.7912560      0.75667324     0.025310036      0.61628831
       1.7912676      0.71439139     0.025867194      0.63385616
       1.7912792      0.74593582     0.026274956      0.64973701
       1.7912908      0.73781169     0.026707144      0.66037791
       1.7913024      0.76225317     0.027174634      0.66333873
       1.7913140      0.77269262     0.027950807      0.65670715
       1.7913256      0.73847394     0.029171202      0.63961796
       1.7913372      0.64407488     0.031814656      0.61312256
       1.7913488             NaN             NaN      0.57933039
       1.7913604             NaN             NaN      0.54038798
       1.7913720             NaN             NaN      0.49921590
       1.7913836             NaN             NaN      0.45778741
       1.7913952             NaN             NaN      0.41758709
       1.7914068             NaN             NaN      0.38062119
       1.7914184             NaN             NaN      0.34827741
       1.7914300      0.26066475     0.030893497      0.32174619
       1.7914415      0.25197966     0.027662037      0.30211275
       1.7914531      0.23728659     0.025734139      0.28823449
       1.7914647      0.27254565     0.024730942      0.28063958
       1.7914763      0.24201930     0.024201275      0.28126826
       1.7914879      0.27095114     0.024076479      0.29148125
       1.7914995      0.35344639     0.023906095      0.31057738
       1.7915110      0.42238043     0.024109087      0.33781935
       1.7915226      0.45335741     0.023825868      0.37314774
       1.7915342      0.50256493     0.023741089      0.41651393
       1.7915458      0.57087550     0.023812743      0.46657561
       1.7915573      0.67583763     0.023908202      0.52186577
       1.7915689      0.68682923     0.024151060      0.57935777
       1.7915805      0.76035585     0.024113526      0.63764040
       1.7915921      0.84674920     0.024010651      0.69587449
       1.7916036      0.92577846     0.024087823      0.75276502
       1.7916152      0.99040164     0.024225382      0.80686009
       1.7916268      0.99530692     0.024326877      0.85676768
       1.7916383       1.1084081     0.024358809      0.90271085
       1.7916499       1.1319280     0.024505210      0.94288022
       1.7916615       1.1900702     0.024301371      0.97714294
       1.7916730       1.1982646     0.024555508       1.0053753
       1.7916846       1.2489187     0.024635313       1.0282743
       1.7916962       1.2451116     0.024621178       1.0456243
       1.7917077       1.3014568     0.024713860       1.0566335
       1.7917193       1.2869285     0.024875508       1.0590140
       1.7917308       1.2659729     0.024934344       1.0515982
       1.7917424       1.2261282     0.025014262       1.0335880
       1.7917540       1.2055635     0.025001945       1.0057862
       1.7917655       1.1255508     0.025103368      0.96961209
       1.7917771       1.1089662     0.024935338      0.92593584
       1.7917886       1.0278150     0.025240710      0.87587120
       1.7918002      0.99854040     0.026023910      0.82188057
       1.7918117      0.88836863     0.027321509      0.76514228
       1.7918233      0.80150598     0.028388761      0.70680917
       1.7918348      0.75824191     0.029780835      0.64662182
       1.7918464      0.69314363     0.032384546      0.58576066
       1.7918579      0.60409633     0.034764650      0.52536974
       1.7918695      0.58096938     0.034554035      0.46713250
       1.7918810      0.45871961     0.033680026      0.41385553
       1.7918925      0.35762886     0.032323248      0.36547974
       1.7919041      0.34701706     0.030211992      0.32266815
       1.7919156      0.28346514     0.028248933      0.28566032
       1.7919272      0.23473426     0.027055989      0.25282321
       1.7919387      0.26502498     0.026897689      0.22325865
       1.7919502      0.26783095     0.026981109      0.19700092
       1.7919618      0.19753810     0.027079369      0.17693286
       1.7919733      0.18900272     0.027582920      0.16461863
       1.7919848      0.21755655     0.029393218      0.16090052
       1.7919964      0.24569948     0.031967456      0.16578232
       1.7920079      0.22219013     0.035250212      0.17945335
       1.7920194      0.17568145     0.037043865      0.20153598
       1.7920310      0.20787908     0.037006145      0.23182601
       1.7920425      0.21975235     0.033611635      0.26813891
       1.7920540      0.27788738     0.029807718      0.30862070
       1.7920656      0.29984607     0.027310437      0.35183753
       1.7920771      0.25617126     0.025732475      0.39770972
       1.7920886      0.35369897     0.025155597      0.44482501
       1.7921001      0.37244922     0.024947384      0.49101992
       1.7921116      0.36198676     0.024756229      0.53465379
       1.7921232      0.40822919     0.024536915      0.57497882
       1.7921347      0.47722900     0.024676393      0.61150057
       1.7921462      0.44459864     0.024861622      0.64342018
       1.7921577      0.48625863     0.025103547      0.66969323
       1.7921692      0.51942584     0.025494195      0.68907120
       1.7921808      0.53825118     0.025933320      0.70082003
       1.7921923      0.62530851     0.027295085      0.70471809
       1.7922038      0.58898662     0.030168217      0.70131246
       1.7922153      0.62943247     0.034827572      0.69124685
       1.7922268      0.58592832     0.041863111      0.67572189
       1.7922383      0.50918683     0.048980817      0.65654205
       1.7922498      0.63744899     0.051649205      0.63692944
       1.7922613      0.47656095     0.047619481      0.61865993
       1.7922728      0.52234821     0.039133745      0.60352802
       1.7922844      0.49499928     0.032866709      0.59328056
       1.7922959      0.49715987     0.029334619      0.58858442
       1.7923074      0.46076626     0.027264832      0.58993267
       1.7923189      0.44150490     0.025868530      0.59761842
       1.7923304      0.44821433     0.025474411      0.60936250
       1.7923419      0.52626819     0.025548263      0.62317224
       1.7923534      0.50076841     0.026040395      0.63882673
       1.7923649      0.54021540     0.026477954      0.65789381
       1.7923764      0.54984284     0.027616432      0.68037681
       1.7923879      0.51040681     0.028571192      0.70498218
       1.7923994      0.55917200     0.028750611      0.73014808
       1.7924109      0.63657873     0.028593559      0.75218393
       1.7924223      0.63466098     0.027503410      0.77076995
       1.7924338      0.66872744     0.026358034      0.78651478
       1.7924453      0.70560289     0.025636716      0.79948179
       1.7924568      0.67378200     0.025124508      0.80847566
       1.7924683      0.69062189     0.024801295      0.81305509
       1.7924798      0.68896338     0.024716681      0.81349406
       1.7924913      0.68176645     0.024642025      0.81156206
       1.7925028      0.72153555     0.024755638      0.80782392
       1.7925143      0.70311612     0.024720150      0.80275139
       1.7925257      0.80788196     0.024895157      0.79625713
       1.7925372      0.81190171     0.025052922      0.78880309
       1.7925487      0.77954145     0.024970651      0.78101976
       1.7925602      0.74482696     0.025370762      0.77317308
       1.7925717      0.77400949     0.025584041      0.76580741
       1.7925831      0.75572286     0.025604218      0.75877069
       1.7925946      0.79108093     0.026052236      0.75188760
       1.7926061      0.77670681     0.026597302      0.74423651
       1.7926176      0.76245685     0.027077596      0.73224043
       1.7926290      0.73153280     0.028358150      0.71464312
       1.7926405      0.71538659     0.030288930      0.69230078
       1.7926520      0.74714090     0.033907508      0.66725443
       1.7926635             NaN             NaN      0.64015599
       1.7926749             NaN             NaN      0.61031361
       1.7926864             NaN             NaN      0.57630768
       1.7926979             NaN             NaN      0.53588043
       1.7927093             NaN             NaN      0.49087133
       1.7927208             NaN             NaN      0.44420393
       1.7927323             NaN             NaN      0.39958652
       1.7927437             NaN             NaN      0.35948603
       1.7927552      0.22217454     0.041676868      0.32659718
       1.7927667      0.30147914     0.034418376      0.30313458
       1.7927781      0.28147467     0.030659625      0.28972558
       1.7927896      0.24389025     0.028573974      0.28546159
       1.7928010      0.33033764     0.027239224      0.28881770
       1.7928125      0.30098464     0.026473323      0.29841246
       1.7928240      0.27464202     0.025881971      0.31548789
       1.7928354      0.30454216     0.025499986      0.34104280
       1.7928469      0.37160657     0.025252638      0.37588820
       1.7928583      0.44546424     0.025151608      0.41880854
       1.7928698      0.42896934     0.024944274      0.47022728
       1.7928812      0.51648771     0.025137727      0.52943600
       1.7928927      0.64044933     0.025225526      0.59596103
       1.7929041      0.69033256     0.024996093      0.66785261
       1.7929156      0.72734719     0.025177872      0.74215786
       1.7929270      0.85449369     0.025304517      0.81789309
       1.7929385      0.91820436     0.025400851      0.89285910
       1.7929499       1.0039048     0.025583337      0.96823801
       1.7929614       1.1352610     0.025658206       1.0433084
       1.7929728       1.1112416     0.025565847       1.1169659
       1.7929842       1.1710710     0.026003886       1.1875925
       1.7929957       1.2695385     0.026030873       1.2537177
       1.7930071       1.4347028     0.026046578       1.3143568
       1.7930186       1.4903419     0.026083151       1.3701352
       1.7930300       1.5004458     0.026291021       1.4217874
       1.7930414       1.4978974     0.026323582       1.4699890
       1.7930529       1.5611110     0.026331457       1.5152135
       1.7930643       1.5908902     0.026283004       1.5548588
       1.7930757       1.6663005     0.026272099       1.5878083
       1.7930872       1.6268700     0.026250022       1.6129804
       1.7930986       1.5620931     0.026340900       1.6296394
       1.7931100       1.5429513     0.026212323       1.6378783
       1.7931215       1.5697879     0.026068264       1.6368855
       1.7931329       1.4882426     0.026127060       1.6247838
       1.7931443       1.4335043     0.026173657       1.5998398
       1.7931558       1.4089707     0.026000647       1.5645000
       1.7931672       1.3462809     0.025978697       1.5234717
       1.7931786       1.2905015     0.026249095       1.4805675
       1.7931900       1.2500521     0.026268533       1.4370883
       1.7932015       1.2704308     0.026279523       1.3902156
       1.7932129       1.1643925     0.026394048       1.3394938
       1.7932243       1.1653201     0.026116517       1.2866532
       1.7932357       1.1437918     0.026527837       1.2362770
       1.7932471       1.1239855     0.026452693       1.1919081
       1.7932586       1.0485010     0.026787495       1.1549795
       1.7932700       1.0658214     0.027014878       1.1262908
       1.7932814      0.97660887     0.027236440       1.1040955
       1.7932928      0.97935684     0.027558267       1.0857533
       1.7933042       1.0732873     0.027993315       1.0706582
       1.7933156       1.0300357     0.029100453       1.0598756
       1.7933270       1.0931533     0.029760772       1.0535267
       1.7933385       1.1192282     0.031506299       1.0509033
       1.7933499       1.0957282     0.033787554       1.0515915
       1.7933613       1.1738903     0.036823318       1.0557444
       1.7933727             NaN             NaN       1.0616883
       1.7933841             NaN             NaN       1.0662292
       1.7933955             NaN             NaN       1.0681827
       1.7934069             NaN             NaN       1.0683709
       1.7934183             NaN             NaN       1.0670487
       1.7934297             NaN             NaN       1.0638679
       1.7934411             NaN             NaN       1.0599402
       1.7934525             NaN             NaN       1.0568960
       1.7934639             NaN             NaN       1.0559235
       1.7934753             NaN             NaN       1.0566806
       1.7934867             NaN             NaN       1.0576092
       1.7934981             NaN             NaN       1.0580762
       1.7935095      0.73926435     0.041094677       1.0594811
       1.7935209      0.79660915     0.036479828       1.0638584
       1.7935323      0.74384249     0.034828572       1.0719631
       1.7935437      0.76395187     0.033016860       1.0826054
       1.7935551      0.75218872     0.031651796       1.0937265
       1.7935665      0.77269061     0.031060292       1.1023060
       1.7935779      0.81541247     0.030650240       1.1075830
       1.7935893      0.73549528     0.030007240       1.1089578
       1.7936006      0.81623247     0.029704779       1.1065735
       1.7936120      0.80851952     0.029184020       1.0983094
       1.7936234      0.69490607     0.028344281       1.0847246
       1.7936348      0.71721040     0.027907265       1.0680189
       1.7936462      0.67764958     0.027468214       1.0490327
       1.7936576      0.64738971     0.027546068       1.0255175
       1.7936690      0.67933937     0.027402968      0.99484417
       1.7936803      0.58707361     0.027588671      0.95752759
       1.7936917      0.53909544     0.027721910      0.91912182
       1.7937031      0.57183828     0.028009973      0.88189922
       1.7937145      0.56270195     0.027960394      0.84544399
       1.7937259      0.59791446     0.027754854      0.80849563
       1.7937372      0.63373029     0.028151870      0.77050855
       1.7937486      0.53704365     0.028768847      0.73207171
       1.7937600      0.66356353     0.029493135      0.69579138
       1.7937714      0.62237929     0.030473326      0.66338562
       1.7937827      0.52992218     0.031843525      0.63623188
       1.7937941      0.50048712     0.034427107      0.61448147
       1.7938055      0.56331903     0.037787484      0.59754337
       1.7938168             NaN             NaN      0.58353522
       1.7938282             NaN             NaN      0.56997832
       1.7938396             NaN             NaN      0.55501069
       1.7938509             NaN             NaN      0.53817075
       1.7938623             NaN             NaN      0.51995890
       1.7938737             NaN             NaN      0.50007158
       1.7938850             NaN             NaN      0.47760039
       1.7938964             NaN             NaN      0.45134533
       1.7939078             NaN             NaN      0.42268300
       1.7939191             NaN             NaN      0.39384957
       1.7939305             NaN             NaN      0.36687201
       1.7939419             NaN             NaN      0.34329538
       1.7939532             NaN             NaN      0.32525165
       1.7939646      0.21230307     0.043578260      0.31444313
       1.7939759      0.41673941     0.036980389      0.31208400
       1.7939873      0.16911640     0.033770025      0.31822537
       1.7939986      0.34049573     0.031543567      0.33228335
       1.7940100      0.45292020     0.030209165      0.35313680
       1.7940213      0.36219265     0.028704704      0.37957125
       1.7940327      0.34770983     0.028260719      0.41072263
       1.7940440      0.43418206     0.027660462      0.44610196
       1.7940554      0.44475525     0.027263407      0.48414434
       1.7940667      0.50000230     0.026945243      0.52299031
       1.7940781      0.51340181     0.026609325      0.55887703
       1.7940894      0.56122197     0.026333809      0.58964717
       1.7941008      0.64591052     0.026462851      0.61485469
       1.7941121      0.61294227     0.026444011      0.63367514
       1.7941235      0.56812391     0.026003898      0.64494668
       1.7941348      0.57126117     0.026270583      0.64778782
       1.7941462      0.51518543     0.026099138      0.64141338
       1.7941575      0.53867048     0.025961896      0.62625770
       1.7941688      0.53995041     0.026190588      0.60390239
       1.7941802      0.51209700     0.026561275      0.57670968
       1.7941915      0.51957140     0.027642929      0.54634793
       1.7942029      0.52172184     0.029170922      0.51550309
       1.7942142      0.30484553     0.030291126      0.48548512
       1.7942255      0.36807220     0.031346369      0.45814637
       1.7942369      0.39725561     0.031120208      0.43542496
       1.7942482      0.43811966     0.030030679      0.41872785
       1.7942595      0.50777994     0.028915670      0.40857982
       1.7942709      0.45278273     0.027634079      0.40617444
       1.7942822      0.50107524     0.026768969      0.41306258
       1.7942935      0.56186943     0.025957655      0.43024885
       1.7943049      0.53075773     0.025829946      0.45675621
       1.7943162      0.52146338     0.025629038      0.49088392
       1.7943275      0.50226512     0.025796336      0.53014380
       1.7943388      0.60881338     0.025623309      0.57210440
       1.7943502      0.66223546     0.026095603      0.61641881
       1.7943615      0.57085805     0.025999462      0.66272968
       1.7943728      0.72913128     0.026107140      0.71197804
       1.7943841      0.80580005     0.026076015      0.76388088
       1.7943955      0.85371740     0.026125545      0.81820668
       1.7944068      0.90070781     0.026195723      0.87430327
       1.7944181      0.86016625     0.026650737      0.92898982
       1.7944294      0.96188933     0.026679559      0.98014422
       1.7944407       1.0123622     0.026857246       1.0272239
       1.7944521       1.1128151     0.027251328       1.0703276
       1.7944634       1.0493377     0.027874233       1.1106143
       1.7944747       1.2236338     0.029343035       1.1491732
       1.7944860       1.2629195     0.030159055       1.1863406
       1.7944973       1.1758992     0.030730182       1.2232588
       1.7945086       1.2380095     0.031193847       1.2605963
       1.7945199       1.1659847     0.030529433       1.2979704
       1.7945313       1.3107161     0.029712976       1.3351943
       1.7945426       1.3718421     0.028961513       1.3724819
       1.7945539       1.4006413     0.028586529       1.4101269
       1.7945652       1.4956042     0.028392926       1.4490235
       1.7945765       1.5565450     0.028489364       1.4889588
       1.7945878       1.5490042     0.029060211       1.5284316
       1.7945991       1.5469173     0.029001732       1.5643850
       1.7946104       1.5545123     0.028758060       1.5935595
       1.7946217       1.5062749     0.029039365       1.6140316
       1.7946330       1.6227068     0.028870140       1.6278650
       1.7946443       1.5373533     0.028741286       1.6367133
       1.7946556       1.5551341     0.028730789       1.6411120
       1.7946669       1.6476074     0.028631039       1.6411248
       1.7946782       1.5196421     0.028292521       1.6362413
       1.7946895       1.5323273     0.028414099       1.6249082
       1.7947008       1.5250222     0.028324233       1.6043124
       1.7947121       1.4256253     0.028503200       1.5720685
       1.7947234       1.3377265     0.028604988       1.5283388
       1.7947347       1.2758001     0.029135367       1.4759495
       1.7947460       1.2577910     0.029861394       1.4195487
       1.7947573       1.2065175     0.030847951       1.3630286
       1.7947686       1.0582693     0.031227081       1.3072244
       1.7947799       1.0854228     0.031373149       1.2537402
       1.7947912       1.0892084     0.029982052       1.2055343
       1.7948024       1.0253694     0.028872114       1.1638195
       1.7948137       1.0618013     0.027972579       1.1310229
       1.7948250       1.0314860     0.027930787       1.1072833
       1.7948363      0.87425280     0.027936833       1.0929420
       1.7948476      0.95538813     0.027374287       1.0880452
       1.7948589       1.0619402     0.027228777       1.0918459
       1.7948702       1.1027143     0.027204876       1.1033370
       1.7948814       1.0623813     0.027419434       1.1208471
       1.7948927       1.0784716     0.027631073       1.1430375
       1.7949040       1.1504578     0.027896955       1.1675735
       1.7949153       1.1581802     0.028370946       1.1948380
       1.7949266       1.2202457     0.027786770       1.2258368
       1.7949378       1.2793955     0.028431786       1.2621476
       1.7949491       1.2297421     0.028242183       1.3027748
       1.7949604       1.3302210     0.027766710       1.3459202
       1.7949717       1.3885730     0.027869430       1.3901106
       1.7949830       1.4214331     0.028186794       1.4293119
       1.7949942       1.3737653     0.028198993       1.4599143
       1.7950055       1.3774402     0.028275371       1.4790985
       1.7950168       1.3377594     0.028684256       1.4869424
       1.7950280       1.2138949     0.028717635       1.4859770
       1.7950393       1.3802002     0.028955110       1.4762206
       1.7950506       1.3407730     0.028915181       1.4565720
       1.7950619       1.1845401     0.029215598       1.4258194
       1.7950731       1.1958269     0.029583204       1.3862415
       1.7950844       1.1092883     0.029812757       1.3400735
       1.7950957       1.1048783     0.030464091       1.2898263
       1.7951069       1.0481211     0.031037934       1.2368604
       1.7951182       1.0579915     0.031805743       1.1816259
       1.7951295      0.90576511     0.032685993       1.1250931
       1.7951407      0.94550201     0.034929845       1.0670835
       1.7951520      0.81298139     0.037609743       1.0072703
       1.7951632      0.92351386     0.042252101      0.94609424
       1.7951745             NaN             NaN      0.88263023
       1.7951858             NaN             NaN      0.81571049
       1.7951970             NaN             NaN      0.74592050
       1.7952083             NaN             NaN      0.67600960
       1.7952195             NaN             NaN      0.60768701
       1.7952308             NaN             NaN      0.54214804
       1.7952420             NaN             NaN      0.48110081
       1.7952533             NaN             NaN      0.42646710
       1.7952645             NaN             NaN      0.37859448
       1.7952758             NaN             NaN      0.33842430
       1.7952871             NaN             NaN      0.30641682
       1.7952983      0.25629222     0.053435595      0.28280747
       1.7953096      0.24219142     0.044789132      0.26847606
       1.7953208      0.23327237     0.038855794      0.26381762
       1.7953320      0.28378563     0.035620020      0.26800764
       1.7953433      0.35782355     0.033136019      0.27963296
       1.7953545      0.37649865     0.032003199      0.29844788
       1.7953658      0.29746412     0.030756160      0.32537763
       1.7953770      0.49685103     0.030114963      0.36119310
       1.7953883      0.48183143     0.030309762      0.40456512
       1.7953995      0.62230890     0.029863037      0.45457280
       1.7954108      0.59576084     0.029444364      0.51045295
       1.7954220      0.62348713     0.029310014      0.57087854
       1.7954332      0.69467884     0.029364101      0.63370767
       1.7954445      0.85118158     0.029800339      0.69715989
       1.7954557      0.77790250     0.029773202      0.75935586
       1.7954670      0.93816763     0.030373114      0.81920633
       1.7954782      0.82500415     0.030382180      0.87317416
       1.7954894      0.84286524     0.030488846      0.91893022
       1.7955007      0.83390758     0.030283149      0.95420243
       1.7955119      0.99440177     0.029793214      0.97872295
       1.7955231       1.0126031     0.029573465      0.99661333
       1.7955344      0.99821330     0.029097797       1.0108103
       1.7955456      0.91236924     0.029203114       1.0228381
       1.7955568       1.0177448     0.028871361       1.0329961
       1.7955681       1.0519737     0.028444680       1.0407162
       1.7955793       1.0018806     0.028817915       1.0449473
       1.7955905       1.1210625     0.028466262       1.0461700
       1.7956017       1.0773446     0.028580596       1.0463126
       1.7956130       1.2027055     0.028713948       1.0487119
       1.7956242       1.0830139     0.028710009       1.0544786
       1.7956354       1.1923342     0.028816942       1.0641917
       1.7956467       1.0989622     0.028716260       1.0782102
       1.7956579       1.1398506     0.028496449       1.0964678
       1.7956691       1.0988858     0.028652866       1.1181686
       1.7956803       1.1673194     0.028400489       1.1425524
       1.7956915       1.2227635     0.028852934       1.1698719
       1.7957028       1.2424740     0.029060648       1.2000549
       1.7957140       1.2887045     0.029021212       1.2326734
       1.7957252       1.4124558     0.028904998       1.2676047
       1.7957364       1.3320503     0.028741106       1.3046855
       1.7957476       1.3045885     0.028994358       1.3419027
       1.7957589       1.4088477     0.029227767       1.3774411
       1.7957701       1.3472576     0.029497004       1.4081583
       1.7957813       1.3341585     0.029555248       1.4310765
       1.7957925       1.3900933     0.029699460       1.4448613
       1.7958037       1.4376648     0.029792637       1.4519070
       1.7958149       1.5833857     0.030262785       1.4539620
       1.7958261       1.4597122     0.030207273       1.4516328
       1.7958373       1.4327825     0.029974652       1.4439057
       1.7958486       1.5240560     0.030333825       1.4291284
       1.7958598       1.5332979     0.030365193       1.4058359
       1.7958710       1.4475122     0.030090880       1.3733720
       1.7958822       1.4564305     0.030642046       1.3334046
       1.7958934       1.4821385     0.031160393       1.2873459
       1.7959046       1.3456282     0.030875760       1.2360222
       1.7959158       1.1967072     0.030966460       1.1795670
       1.7959270       1.2455939     0.031480005       1.1192247
       1.7959382       1.1482194     0.032202714       1.0549958
       1.7959494       1.1793684     0.032626561      0.98720203
       1.7959606       1.1612298     0.035274978      0.91621590
       1.7959718             NaN             NaN      0.84445146
       1.7959830             NaN             NaN      0.77261834
       1.7959942             NaN             NaN      0.70176985
       1.7960054             NaN             NaN      0.63332458
       1.7960166             NaN             NaN      0.57100356
       1.7960278             NaN             NaN      0.51517722
       1.7960390             NaN             NaN      0.46616663
       1.7960502             NaN             NaN      0.42412091
       1.7960614      0.26635696     0.054929825      0.39056184
       1.7960726      0.44980905     0.043785247      0.36518285
       1.7960838      0.38104132     0.038215292      0.34801427
       1.7960950      0.38407363     0.034527145      0.33901864
       1.7961061      0.25880511     0.033500603      0.33684777
       1.7961173      0.23815724     0.031613369      0.34015282
       1.7961285      0.30056706     0.030758004      0.34801558
       1.7961397      0.35193197     0.030660083      0.35998760
       1.7961509      0.35028609     0.030502782      0.37479548
       1.7961621      0.29973133     0.030596553      0.39098628
       1.7961733      0.35623808     0.030738535      0.40669483
       1.7961845      0.36027035     0.030836820      0.42039364
       1.7961956      0.30862709     0.030979322      0.43069094
       1.7962068      0.29611953     0.031714421      0.43666722
       1.7962180      0.45775531     0.032543074      0.43725196
       1.7962292      0.45450909     0.034226559      0.43176252
       1.7962404      0.49694541     0.038164794      0.42069946
       1.7962516      0.25149067     0.046408201      0.40455290
       1.7962627             NaN             NaN      0.38344058
       1.7962739             NaN             NaN      0.35738293
       1.7962851             NaN             NaN      0.32799837
       1.7962963             NaN             NaN      0.29728833
       1.7963074             NaN             NaN      0.26717735
       1.7963186      0.28317134     0.061793352      0.23828400
       1.7963298      0.17086017     0.057770659      0.21120597
       1.7963410      0.15612499     0.048791709      0.18655370
       1.7963521      0.13151479     0.039168750      0.16581124
       1.7963633      0.21669999     0.034596751      0.15055561
       1.7963745      0.13413471     0.035477402      0.14259935
       1.7963857      0.13953689     0.031460267      0.14218500
       1.7963968      0.16981029     0.031167585      0.14892491
       1.7964080      0.15413366     0.030435022      0.16249867
       1.7964192      0.29043767     0.030360810      0.18281094
       1.7964303      0.27073504     0.030225137      0.20939356
       1.7964415      0.29253192     0.030370556      0.24165086
       1.7964527      0.46737075     0.030814966      0.27897539
       1.7964638      0.25112400     0.030820492      0.32093640
       1.7964750      0.36122192     0.030939592      0.36675014
       1.7964862      0.45532211     0.030947735      0.41616756
       1.7964973      0.57555137     0.030776779      0.46824999
       1.7965085      0.67931177     0.031066022      0.52235442
       1.7965196      0.74495198     0.031172932      0.57751676
       1.7965308      0.87768557     0.031227467      0.63229834
       1.7965420      0.82106236     0.031398157      0.68635657
       1.7965531      0.91798843     0.031188056      0.73949098
       1.7965643       1.0262236     0.031602983      0.79157311
       1.7965754      0.92566912     0.031936294      0.84244287
       1.7965866       1.0330031     0.032171154      0.89235150
       1.7965978       1.2285065     0.032230672      0.94048696
       1.7966089       1.1104913     0.032454911      0.98442231
       1.7966201       1.2981966     0.032604779       1.0224770
       1.7966312       1.3201318     0.032988526       1.0539728
       1.7966424       1.2648173     0.033048267       1.0798080
       1.7966535       1.3378369     0.033570005       1.1016072
       1.7966647       1.2369245     0.033679500       1.1196963
       1.7966758       1.3029899     0.033400880       1.1336025
       1.7966870       1.2692451     0.033775231       1.1426137
       1.7966981       1.4040920     0.034271987       1.1458007
       1.7967093       1.3507106     0.034426179       1.1424437
       1.7967204       1.2698523     0.034819966       1.1324757
       1.7967316       1.2031761     0.035545338       1.1162826
       1.7967427       1.2375916     0.035905007       1.0944917
       1.7967539       1.1639358     0.036146188       1.0672286
       1.7967650       1.0924171     0.037141079       1.0344865
       1.7967762       1.1807757     0.037711025      0.99654762
       1.7967873       1.1233611     0.040290368      0.95352179
       1.7967984       1.2499737     0.043107018      0.90495540
       1.7968096             NaN             NaN      0.85126196
       1.7968207             NaN             NaN      0.79345168
       1.7968319             NaN             NaN      0.73288341
       1.7968430             NaN             NaN      0.67337968
       1.7968541             NaN             NaN      0.61548133
       1.7968653             NaN             NaN      0.55996283
       1.7968764             NaN             NaN      0.50693327
       1.7968876             NaN             NaN      0.45589346
       1.7968987             NaN             NaN      0.40649016
       1.7969098             NaN             NaN      0.35820740
       1.7969210             NaN             NaN      0.31156102
       1.7969321             NaN             NaN      0.26875932
       1.7969432             NaN             NaN      0.23066459
       1.7969544             NaN             NaN      0.19840490
       1.7969655             NaN             NaN      0.17272976
       1.7969766             NaN             NaN      0.15383501
       1.7969878             NaN             NaN      0.14168738
       1.7969989             NaN             NaN      0.13641448
       1.7970100             NaN             NaN      0.13845702
       1.7970211             NaN             NaN      0.14812625
